MAIN_ID,IDS,Z_VALUE,FLUX_B,FLUX_V,SCRIPT_NUMBER_ID
GRB 220214A,GRB 220214A,,,,0
[STK2001] 10101a,[STK2001] 10101a,,,,0
GRB 990803,GRB 990803|Trigger  7695|[STK2001] 11393a,,,,0
GRB 210225A,GRB 210225A,,,,0
GRB 000410,GRB 000410|Trigger  8072|[STK2001] 11644d,,,,0
[STK2001] 08922b,[STK2001] 08922b,,,,0
[KLK2001] 931116.78,[KLK2001] 931116.78,,,,0
Fermi bn180517309,Fermi bn180517309,,,,0
Trigger  6216,Trigger  6216|[STK2001] 10569c,,,,0
[STK2001] 11055b,[STK2001] 11055b,,,,0
GRB 171115A,GRB 171115A,,,,0
GRB 981107,GRB 981107,,,,0
GRB 100420A,GRB 100420A,,,,0
Trigger  7876,Trigger  7876|[STK2001] 11505d,,,,0
Fermi bn120814803,Fermi bn120814803,,,,0
GRB 090815C,GRB 090815C,,,,0
GRB 000229,GRB 000229|Trigger  8004|[STK2001] 11603a,,,,0
GRB 970614,GRB 970614|Trigger  6272|[STK2001] 10613d,,,,0
2B 930113C,2B 930113C|3B 930113C|4B 930113C|Trigger  2132,,,,0
1B 911209,1B 911209|2B 911209|3B 911209|4B 911209|BSAS 911209 66959|GRB 911209|Trigger  1157|WATCH 911209|[STK2001] 08599g,,,,0
GRB 980313,GRB 980313,,,,0
Fermi bn110717180,GRB 110717A|Fermi bn110717180,,,,0
3B 930805B,3B 930805B|4B 930805B|Trigger  2481,,,,0
[STK2001] 10001b,[STK2001] 10001b,,,,0
[STK2001] 11178f,[STK2001] 11178f,,,,0
4B 950822,4B 950822|GRB 950822|TGRS   336|Trigger  3767,,,,0
3B 931215,3B 931215|4B 931215|Trigger  2694,,,,0
Fermi bn110722710,GRB 110722B|Fermi bn110722710,,,,0
GRB 191031B,GRB 191031B,,,,0
Trigger  6834,Trigger  6834,,,,0
Fermi bn141122087,Fermi bn141122087,,,,0
GRB 110715A,GRB 110715A,0.8200000,,,0
Fermi bn180103090,Fermi bn180103090,,,,0
GRB 070129,GRB 070129,2.3384000,,,0
Trigger  7924,Trigger  7924|[STK2001] 11541a,,,,0
GRB 901121,GRB 901121,,,,0
Fermi bn111220486,GRB 111220A|Fermi bn111220486,,,,0
[STK2001] 08558b,[STK2001] 08558b,,,,0
Fermi bn160226913,Fermi bn160226913,,,,0
[STK2001] 08415b,[STK2001] 08415b,,,,0
Fermi bn080919790,GRB 080919B|Fermi bn080919790,,,,0
[STK2001] 08592b,[STK2001] 08592b,,,,0
4B 941016,4B 941016|Trigger  3243,,,,0
Fermi bn170616047,Fermi bn170616047,,,,0
[KLK2001] 950604.07,[KLK2001] 950604.07,,,,0
GRB 790818,GRB 790818|KONUS 18.08.79,,,,0
GRB 990403,GRB 990403|Trigger  7503|[STK2001] 11271b,,,,0
1B 910929,1B 910929|2B 910929|3B 910929|4B 910929|Trigger   836,,,,0
SN 2010ma,SN 2010ma|Fermi bn101219686|GRB 101219B,0.5500000,,,0
Fermi bn110117364,GRB 110117A|Fermi bn110117364,,,,0
Fermi bn091020977,GRB 091020B|Fermi bn091020977,,,,0
[KLK2001] 941109.25,[KLK2001] 941109.25,,,,0
Fermi bn101107011,GRB 101107A|Fermi bn101107011,,,,0
GRB 220506A,GRB 220506A|MAXI J1558-266,,,,0
GRB 070418B,GRB 070418B,,,,0
2B 921230C,2B 921230C|3B 921230C|4B 921230C|Trigger  2112|[STK2001] 08986c,,,,0
[STK2001] 09085a,[STK2001] 09085a,,,,0
[STK2001] 10233b,[STK2001] 10233b,,,,0
[STK2001] 08507a,[STK2001] 08507a,,,,0
GRB 941126B,4B 941126B|GRB 941126B|Trigger  3301|[STK2001] 09682d,,,,0
GRB 220925A,GRB 220925A,,,,0
GRB 051117B,GRB 051117B,0.4810000,,,0
GRB 090726,GRB 090726,2.7100000,,,0
[STK2001] 10008d,[STK2001] 10008d,,,,0
Trigger  6531,Trigger  6531|[STK2001] 10794g,,,,0
[KLK2001] 970527.57,[KLK2001] 970527.57,,,,0
GRB 220321A,GRB 220321A,,,,0
GRB 210605B,GRB 210605B,,,,0
Trigger  6830,Trigger  6830|[STK2001] 10981a,,,,0
GRB 030806,GRB 030806,,,,0
GRB 210724A,GRB 210724A,,,,0
[KLK2001] 920626.74,[KLK2001] 920626.74,,,,0
Fermi bn100527795,GRB 100527A|Fermi bn100527795,,,,0
GRB 990314,GRB 990314|Trigger  7469|[STK2001] 11251d,,,,0
Fermi bn160131174,Fermi bn160131174,,,,0
[STK2001] 10157a,[STK2001] 10157a,,,,0
Fermi bn170825500,Fermi bn170825500,,,,0
Trigger  6443,Trigger  6443|[STK2001] 10742d,,,,0
Fermi bn140211091,Fermi bn140211091,,,,0
GRB 170820A,GRB 170820A,,,,0
3B 940227,3B 940227|4B 940227|Trigger  2851|[STK2001] 09410c,,,,0
GRB 210929B,GRB 210929B,,,,0
GRB 901221,GRB 901221|PhebusB 901221,,,,0
[STK2001] 08571f,[STK2001] 08571f,,,,0
GRB 180331A,GRB 180331A,,,,0
3B 930318,3B 930318|4B 930318|GRB 930318|Trigger  2255|[STK2001] 09064c,,,,0
Fermi bn110509142,GRB 110509A|Fermi bn110509142,,,,0
1B 911127B,1B 911127B|2B 911127B|3B 911127B|4B 911127B|Trigger  1125|[STK2001] 08587e,,,,0
[STK2001] 09302c,[STK2001] 09302c,,,,0
[STK2001] 11650c,[STK2001] 11650c,,,,0
GRB 000222,GRB 000222|Trigger  7995|[STK2001] 11596b,,,,0
GRB 971029B,GRB 971029B|Trigger  6454|[STK2001] 10750b,,,,0
[KLK2001] 960426.50,[KLK2001] 960426.50,,,,0
Fermi bn140701567,Fermi bn140701567,,,,0
GRB 060204A,GRB 060204A,,18.31999969482422,17.200000762939453,0
[STK2001] 10069a,[STK2001] 10069a,,,,0
GRB 870414B,GRB 870414B,,,,0
Fermi bn120806007,Fermi bn120806007,,,,0
GRB 100322B,GRB 100322B,,,,0
GRB 980302,GRB 980302|Trigger  6625|[STK2001] 10874b,,,,0
Fermi bn100718796,GRB 100718A|Fermi bn100718796,,,,0
[STK2001] 10189d,[STK2001] 10189d,,,,0
GRB 890101,GRB 890101,,,,0
GRB 950325B,GRB 950325B|4B 950325B|Trigger  3481|[STK2001] 09801b,,,,0
[STK2001] 11022g,[STK2001] 11022g,,,,0
GRB 900925A,GRB 900925A|PhebusB 900925a,,,,0
3B 930503C,3B 930503C|4B 930503C|Trigger  2327|[STK2001] 09110d,,,,0
Fermi bn140723067,GRB 140723A|Fermi bn140723067,,,,0
Fermi bn150923429,Fermi bn150923429,,,,0
Fermi bn150128624,Fermi bn150128624,,,,0
Fermi bn141030746,Fermi bn141030746,,,,0
GRB 220527A,GRB 220527A,,,,0
Trigger  6579,Trigger  6579|[STK2001] 10837e,,,,0
[KLK2001] 950503.91,[KLK2001] 950503.91,,,,0
GRB 971009,GRB 971009|Trigger  6422|[STK2001] 10730e,,,,0
[STK2001] 11186a,[STK2001] 11186a,,,,0
GRB 060219,GRB 060219|XRF 060219,0.0331000,,,0
GRB 030102,GRB 030102,,,,0
[STK2001] 09174b,[STK2001] 09174b,,,,0
GRB 080702A,GRB 080702A|GRB 080702,,,,0
GRB 930405,GRB 930405|3B 930405|4B 930405|Trigger  2287|[STK2001] 09082c,,,,0
4B 950611B,4B 950611B|Trigger  3639|[STK2001] 09879b,,,,0
[STK2001] 09524e,[STK2001] 09524e,,,,0
GRB 910211,GRB 910211|PhebusB 910211,,,,0
Fermi bn180110608,Fermi bn180110608,,,,0
Fermi bn091017861,GRB 091017A|Fermi bn091017861,,,,0
GRB 201104C,GRB 201104C,,,,0
4B 960602,4B 960602|Trigger  5484|[STK2001] 10236d,,,,0
1B 920110B,1B 920110B|2B 920110B|3B 920110B|4B 920110B|Trigger  1291|[STK2001] 08631g,,,,0
[KLK2001] 970111.92,[KLK2001] 970111.92,,,,0
[STK2001] 08442c,[STK2001] 08442c,,,,0
Fermi bn140404171,Fermi bn140404171,,,,0
Fermi bn100223110,GRB 100223A|Fermi bn100223110,,,,0
GRB 130812B,GRB 130812B,,,,0
GRB 051016B,GRB 051016B|XRF 051016B,0.9364000,,,0
3B 930710,3B 930710|4B 930710|Trigger  2438|WATCH 930710|[STK2001] 09178b,,,,0
[KLK2001] 961024.25,[KLK2001] 961024.25,,,,0
Fermi bn150428305,Fermi bn150428305,,,,0
Fermi bn130502327,GRB 130502B|Fermi bn130502327,,,,0
[STK2001] 08607c,[STK2001] 08607c,,,,0
3B 940710,3B 940710|4B 940710|GRB 940710|Trigger  3071|[STK2001] 09543c,,,,0
Fermi bn151222340,Fermi bn151222340,,,,0
[KLK2001] 950305.63,[KLK2001] 950305.63,,,,0
GRB 120727A,GRB 120727A,,,,0
GRB 020731,GRB 020731,,,,0
GRB 050402A,GRB 050402A,,,,0
[STK2001] 08654b,[STK2001] 08654b,,,,0
[STK2001] 08579g,[STK2001] 08579g,,,,0
[STK2001] 08907a,[STK2001] 08907a,,,,0
[STK2001] 09170c,[STK2001] 09170c,,,,0
Fermi bn200205845,Fermi bn200205845,,,,0
GRB 051114A,GRB 051114A|GRB 051114,,,,0
1B 911208,1B 911208|2B 911208|3B 911208|4B 911208|Trigger  1152|[STK2001] 08598a,,,,0
Fermi bn161228388,Fermi bn161228388,,,,0
GRB 990405,GRB 990405,,,,0
GRB 200208A,GRB 200208A,,,,0
[STK2001] 11564b,[STK2001] 11564b,,,,0
GRB 210228B,GRB 210228B,,,,0
Fermi bn160527080,Fermi bn160527080,,,,0
Fermi bn170803415,Fermi bn170803415,,,,0
Fermi bn131029990,Fermi bn131029990,,,,0
[KLK2001] 941023.19,[KLK2001] 941023.19,,,,0
GRB 060707,GRB 060707|XRR 060707,3.4240000,,19.790000915527344,0
[STK2001] 09699d,[STK2001] 09699d,,,,0
Fermi bn140406120,Fermi bn140406120,,,,0
4B 951113,4B 951113|Trigger  3906|[STK2001] 10034b,,,,0
[KLK2001] 961030.92,[KLK2001] 961030.92,,,,0
Fermi bn120526303,GRB 120526A|Fermi bn120526303,,,,0
Fermi bn120711446,GRB 120711C|Fermi bn120711446,,,,0
GRB 191220A,GRB 191220A,,,,0
1B 911027B,1B 911027B|2B 911027B|3B 911027B|4B 911027B|Trigger   946|[STK2001] 08556c,,,,0
GRB 201216C,GRB 201216C,,,,0
Fermi bn100517243,GRB 100517E|Fermi bn100517243,,,,0
Fermi bn131126163,GRB 131126A|Fermi bn131126163,,,,0
4B 950711,4B 950711|Trigger  3663|[STK2001] 09909a,,,,0
[STK2001] 10365d,[STK2001] 10365d,,,,0
Fermi bn170116238,Fermi bn170116238,,,,0
Trigger  6190,Trigger  6190|[STK2001] 10555d,,,,0
3B 940414C,3B 940414C|4B 940414C|Trigger  2928,,,,0
GRB 781217,GRB 781217|[ABH87] 22,,,,0
Fermi bn141230142,Fermi bn141230142,,,,0
[STK2001] 09040a,[STK2001] 09040a,,,,0
[STK2001] 10625e,[STK2001] 10625e,,,,0
GRB 200325A,GRB 200325A,,,,0
Trigger  6178,Trigger  6178|[STK2001] 10552g,,,,0
GRB 990829,GRB 990829|Trigger  7744|[STK2001] 11419a,,,,0
GRB 210318A,GRB 210318A,,,,0
GRB 010112A,GRB 010112A,,,,0
Fermi bn180416340,GRB 180416A|Fermi bn180416340,,,,0
GRB 130901A,GRB 130901A,,,,0
[STK2001] 11496c,[STK2001] 11496c,,,,0
Fermi bn161212652,GRB 161212A|Fermi bn161212652,,,,0
GRB 210104A,GRB 210104A,,,,0
1B 910706,1B 910706|2B 910706|3B 910706|4B 910706|Trigger   493|[STK2001] 08443a,,,,0
GRB 210917A,GRB 210917A,,,,0
GRB 040912,GRB 040912|XRF 040912,1.5630000,,,0
Fermi bn101101744,GRB 101101A|Fermi bn101101744,,,,0
Fermi bn100915243,GRB 100915B|Fermi bn100915243,,,,0
NTB 930325.65,NTB 930325.65,,,,0
[KLK2001] 940330.57,[KLK2001] 940330.57,,,,0
GRB 130418A,GRB 130418A,1.2180000,,,0
[STK2001] 09185e,[STK2001] 09185e,,,,0
[KLK2001] 970426.13,[KLK2001] 970426.13,,,,0
Fermi bn110321346,GRB 110321A|Fermi bn110321346,,,,0
GRB 990411,GRB 990411|Trigger  7515|[STK2001] 11279a,,,,0
Fermi bn120707800,GRB 120707A|Fermi bn120707800,,,,0
Trigger  6538,Trigger  6538|[STK2001] 10801b,,,,0
GRB 030405,GRB 030405,,,,0
[STK2001] 10904d,[STK2001] 10904d,,,,0
Fermi bn120120432,GRB 120120A|Fermi bn120120432,,,,0
GRB 090814,GRB 090814,0.6960000,,,0
GRB 200206A,GRB 200206A,,,,0
GRB 980218,GRB 980218|Trigger  6605|[STK2001] 10862a,,,,0
Trigger  7790,Trigger  7790|[STK2001] 11456d,,,,0
[STK2001] 10485b,[STK2001] 10485b,,,,0
GRB 060526,GRB 060526,3.2213000,18.309999465942383,17.15999984741211,0
[STK2001] 11159a,[STK2001] 11159a,,,,0
2B 930213,2B 930213|3B 930213|4B 930213|Trigger  2188|[STK2001] 09031b,,,,0
[STK2001] 09234e,[STK2001] 09234e,,,,0
GRB 060507,GRB 060507,0.0890000,,,0
Fermi bn160407673,Fermi bn160407673,,,,0
GRB 210822A,GRB 210822A,1.7360000,,,0
Trigger  5770,Trigger  5770,,,,0
XRF 980429,XRF 980429,,,,0
GRB 170424,GRB 170424,,,,0
Fermi bn150330828,GRB 150330A|Fermi bn150330828,,,,0
GRB 191019A,GRB 191019A,,,,0
GRB 140930A,GRB 140930A,,,,0
GRB 990808,GRB 990808|Trigger  7704,,,,0
GRB 181205A,GRB 181205A,,,,0
Fermi bn110825265,GRB 110825B|Fermi bn110825265,,,,0
[KLK2001] 960510.59,[KLK2001] 960510.59,,,,0
[STK2001] 10398a,[STK2001] 10398a,,,,0
NTB 930424.45,NTB 930424.45,,,,0
GRB 190606A,GRB 190606A,,,,0
GRB 221027A,GRB 221027A,,,,0
Fermi bn100221368,GRB 100221A|Fermi bn100221368,,,,0
Fermi bn111226795,GRB 111226A|Fermi bn111226795,,,,0
4B 960802,4B 960802|Trigger  5559|[STK2001] 10297c,,,,0
[STK2001] 08920b,[STK2001] 08920b,,,,0
3B 940119,3B 940119|4B 940119|Trigger  2773|[STK2001] 09371g,,,,0
GRB 080516,GRB 080516,3.2000000,,,0
2B 920917,2B 920917|3B 920917|4B 920917|Trigger  1934|[STK2001] 08882b,,,,0
Fermi bn161020759,GRB 161020B|Fermi bn161020759,,,,0
GRB 181125A,GRB 181125A,,,,0
GRB 001017,GRB 001017,,,,0
Fermi bn110920338,GRB 110920B|Fermi bn110920338|Fermi bn110920546|GRB 110920A,,,,0
Fermi bn100906576,GRB 100906A|Fermi bn100906576,1.7270000,,,0
3B 940616C,3B 940616C|4B 940616C|Trigger  3030|[STK2001] 09519d,,,,0
[STK2001] 11162d,[STK2001] 11162d,,,,0
[KLK2001] 970205.09,[KLK2001] 970205.09,,,,0
[STK2001] 10066c,[STK2001] 10066c,,,,0
Fermi bn191227723,Fermi bn191227723,,,,0
Fermi bn090922605,GRB 090922B|Fermi bn090922605,,,,0
GRB 791218,GRB 791218|KONUS 18.12.79,,,,0
Fermi bn120227391,GRB 120227A|Fermi bn120227391,,,,0
[STK2001] 11191b,[STK2001] 11191b,,,,0
GRB 791104,GRB 791104,,,,0
GRB 820125,GRB 820125,,,,0
4B 950226,4B 950226|Trigger  3442|[STK2001] 09774b,,,,0
[KLK2001] 911211.33,[KLK2001] 911211.33,,,,0
GRB 970609,GRB 970609|Trigger  6262|[STK2001] 10608b,,,,0
GRB 051103A,GRB 051103A,,,,0
3B 930705B,3B 930705B|4B 930705B|GRB 930705B|Trigger  2430|[STK2001] 09173f,,,,0
4B 960623C,4B 960623C|GRB 960623C|Trigger  5514,,,,0
4B 960713B,4B 960713B|Trigger  5537|[STK2001] 10277b,,,,0
Fermi bn140108721,GRB 140108A|Fermi bn140108721,,,,0
3B 940725,3B 940725|4B 940725|Trigger  3095,,,,0
[STK2001] 09441b,[STK2001] 09441b,,,,0
[KLK2001] 960110.67,[KLK2001] 960110.67,,,,0
GRB 020326,GRB 020326,,,,0
GRB 220714B,GRB 220714B,,,,0
GRB 990404,GRB 990404|Trigger  7508|[STK2001] 11272b,,,,0
GRB 020625,GRB 020625|HETE Trigger  2081|XRF 020625,,,,0
[STK2001] 08418a,[STK2001] 08418a,,,,0
Trigger  7060,Trigger  7060|[STK2001] 11059b,,,,0
Fermi bn140831215,Fermi bn140831215,,,,0
Fermi bn161106786,Fermi bn161106786,,,,0
Fermi bn130604033,GRB 130604B|Fermi bn130604033,,,,0
[STK2001] 10089f,[STK2001] 10089f,,,,0
Fermi bn140521184,Fermi bn140521184,,,,0
Fermi bn101213849,GRB 101213B|Fermi bn101213849,,,,0
[STK2001] 08695d,[STK2001] 08695d,,,,0
Fermi bn151024179,Fermi bn151024179,,,,0
3B 930421,3B 930421|4B 930421|Trigger  2312|[STK2001] 09098a,,,,0
[STK2001] 09893c,[STK2001] 09893c,,,,0
Fermi bn090814368,GRB 090814C|Fermi bn090814368,,,,0
Fermi bn120926426,Fermi bn120926426,,,,0
GRB 220528A,GRB 220528A,,,,0
GRB 040802,GRB 040802,,,,0
2B 930219,2B 930219|3B 930219|4B 930219|Trigger  2201,,,,0
GRB 210527A,GRB 210527A,,,,0
GRB 080822B,GRB 080822B,,,,0
Fermi bn180122129,Fermi bn180122129,,,,0
GRB 220401A,GRB 220401A,,,,0
Fermi bn110906302,GRB 110906B|Fermi bn110906302,,,,0
Trigger  6469,Trigger  6469|[STK2001] 10760a,,,,0
Trigger  6405,Trigger  6405|[STK2001] 10721e,,,,0
Fermi bn120712571,GRB 120712A|Fermi bn120712571,4.1745000,,,0
GRB 070802,GRB 070802,2.4511000,,,0
Fermi bn160827586,Fermi bn160827586,,,,0
NTB 931001.72,NTB 931001.72,,,,0
PhebusB 930322,PhebusB 930322,,,,0
3B 931005,3B 931005|4B 931005|GRB 931005|Trigger  2564|Trigger  2565|[STK2001] 09265a,,,,0
[STK2001] 09155c,[STK2001] 09155c,,,,0
GRB 060502B,GRB 060502B,1.5100000,,,0
4B 950524,4B 950524|Trigger  3598|[STK2001] 09861a,,,,0
Fermi bn130518580,GRB 130518A|Fermi bn130518580,2.4900000,,,0
Fermi bn110828575,GRB 110828A|Fermi bn110828575,,,,0
[KLK2001] 961130.43,[KLK2001] 961130.43,,,,0
GRB 820828,GRB 820828,,,,0
4B 941006,4B 941006|Trigger  3220|[STK2001] 09631b,,,,0
[STK2001] 08501b,[STK2001] 08501b,,,,0
[STK2001] 09636a,[STK2001] 09636a,,,,0
Fermi bn130106995,Fermi bn130106995,,,,0
[KLK2001] 930426.48,[KLK2001] 930426.48,,,,0
GRB 060121,GRB 060121,4.6000000,,,0
Fermi bn100212588,GRB 100212A|Fermi bn100212588,,,,0
Fermi bn160316573,GRB 160316A|Fermi bn160316573,,,,0
GRB 190404B,GRB 190404B|HIDDEN NAME GRB 190404C,,,,0
[STK2001] 10792f,[STK2001] 10792f,,,,0
[KLK2001] 950715.19,[KLK2001] 950715.19,,,,0
[STK2001] 08451a,[STK2001] 08451a,,,,0
3B 930404,3B 930404|4B 930404|Trigger  2283|[STK2001] 09081a,,,,0
GRB 170531A,GRB 170531A,,,,0
GRB 900605,GRB 900605|PhebusB 900605,,,,0
GRB 891219,GRB 891219,,,,0
GRB 211206B,GRB 211206B,,,,0
GRB 191111B,GRB 191111B,,,,0
[STK2001] 10042b,[STK2001] 10042b,,,,0
Fermi bn141126233,Fermi bn141126233,,,,0
GRB 890108A,GRB 890108A,,,,0
GRB 191115A,GRB 191115A,,,,0
1B 911120C,1B 911120C|2B 911120C|3B 911120C|4B 911120C|Trigger  1096|[STK2001] 08580a,,,,0
GRB 100725A,GRB 100725A,,,,0
GRB 010214,GRB 010214,,,,0
PhebusB 950404,PhebusB 950404,,,,0
Fermi bn130420539,GRB 130420B|Fermi bn130420539,,,,0
[STK2001] 08460a,[STK2001] 08460a,,,,0
GRB 970302,GRB 970302|Trigger  6111|[STK2001] 10509e,,,,0
Fermi bn190726642,Fermi bn190726642,,,,0
Fermi bn120819048,Fermi bn120819048,,,,0
GRB 160127A,GRB 160127A,,,,0
Fermi bn170111815,GRB 170111B|Fermi bn170111815,,,,0
GRB 130603A,GRB 130603A,,,,0
[STK2001] 10581b,[STK2001] 10581b,,,,0
Fermi bn100410356,GRB 100410A|Fermi bn100410356,,,,0
1B 910625,1B 910625|2B 910625|3B 910625|4B 910625|GRB 910625|Trigger   432,,,,0
Fermi bn081028538,GRB 081028B|Fermi bn081028538,,,,0
GRB 210923B,GRB 210923B,,,,0
Fermi bn130630272,Fermi bn130630272,,,,0
Fermi bn100107074,GRB 100107A|Fermi bn100107074,,,,0
[STK2001] 10789h,[STK2001] 10789h,,,,0
[STK2001] 09285c,[STK2001] 09285c,,,,0
[KLK2001] 941102.67,[KLK2001] 941102.67,,,,0
Fermi bn150305724,Fermi bn150305724,,,,0
Fermi bn160804968,Fermi bn160804968,,,,0
GRB 061108,GRB 061108,,,,0
[STK2001] 10547a,[STK2001] 10547a,,,,0
[KLK2001] 940617.00,[KLK2001] 940617.00,,,,0
GRB 081004,GRB 081004,,,,0
[KLK2001] 920920.90,[KLK2001] 920920.90,,,,0
3B 930829,3B 930829|4B 930829|Trigger  2506,,,,0
[STK2001] 10340a,[STK2001] 10340a,,,,0
GRB 790524,GRB 790524|KONUS 24.05.79|[ABH87] 51,,,,0
GRB 061201,GRB 061201,0.1110000,,,0
[STK2001] 09858c,[STK2001] 09858c,,,,0
Fermi bn090225009,GRB 090225A|Fermi bn090225009,,,,0
Trigger  7102,Trigger  7102|[STK2001] 11074b,,,,0
GRB 050922B,GRB 050922B,4.9000000,,,0
3B 930403,3B 930403|4B 930403|Trigger  2282,,,,0
GRB 070516,GRB 070516,,,,0
Fermi bn170124238,Fermi bn170124238,,,,0
Fermi bn090126227,GRB 090126B|Fermi bn090126227,,,,0
GRB 200207A,GRB 200207A,,,,0
4B 950317C,4B 950317C|Trigger  3471|[STK2001] 09793a,,,,0
[STK2001] 10323b,[STK2001] 10323b,,,,0
[KLK2001] 960119.41,[KLK2001] 960119.41,,,,0
[KLK2001] 921016.95,[KLK2001] 921016.95,,,,0
GRB 030208,GRB 030208,,,,0
[STK2001] 09488c,[STK2001] 09488c,,,,0
GRB 191028B,GRB 191028B,,,,0
Fermi bn161121186,Fermi bn161121186,,,,0
Fermi bn100406758,GRB 100406A|Fermi bn100406758,,,,0
GRB 050531,GRB 050531,,,,0
NTB 931115.77,NTB 931115.77,,,,0
Trigger  6165,Trigger  6165|[STK2001] 10546a,,,,0
[STK2001] 08652b,[STK2001] 08652b,,,,0
GRB 900315,GRB 900315|PhebusB 900315,,,,0
GRB 210610A,GRB 210610A,,,,0
Fermi bn130530719,Fermi bn130530719,,,,0
[KLK2001] 940222.09,[KLK2001] 940222.09,,,,0
4B 960425B,4B 960425B|Trigger  5447|[STK2001] 10198d,,,,0
GRB 080613B,GRB 080613B,,,,0
GRB 050803,GRB 050803,0.4220000,,,0
GRB 100703A,GRB 100703A,,,,0
GRB 080603B,GRB 080603B,2.6892000,,,0
GRB 080727,GRB 080727,,,,0
Fermi bn120905657,Fermi bn120905657,,,,0
2B 920903,2B 920903|3B 920903|4B 920903|GRB 920903|PhebusB 920903a|Trigger  1888,,,,0
[KLK2001] 950815.23,[KLK2001] 950815.23,,,,0
3B 940110B,3B 940110B|4B 940110B|Trigger  2750|[STK2001] 09362c,,,,0
Trigger  7078,Trigger  7078|[STK2001] 11066a,,,,0
4B 960604,4B 960604|Trigger  5485|[STK2001] 10238f,,,,0
GRB 970603A,GRB 970603A|Trigger  6249|[STK2001] 10602a,,,,0
[STK2001] 08483e,[STK2001] 08483e,,,,0
GRB 010827,GRB 010827,,,,0
GRB 150725A,GRB 150725A,,,,0
GRB 060428C,GRB 060428C,,,,0
[STK2001] 11647a,[STK2001] 11647a,,,,0
GRB 200608A,GRB 200608A,,,,0
[KLK2001] 970406.29,[KLK2001] 970406.29,,,,0
Trigger  7385,Trigger  7385,,,,0
Fermi bn131231198,GRB 131231A|Fermi bn131231198|iPTF 13ekl,0.6420000,,,0
GRB 041007,GRB 041007,,,,0
4B 960107,4B 960107|Trigger  4256|[STK2001] 10089a,,,,0
Fermi bn131118958,GRB 131118A|Fermi bn131118958,,,,0
GRB 001011,GRB 001011,,,,0
[STK2001] 09604a,[STK2001] 09604a,,,,0
GRB 061101,GRB 061101,,,,0
GRB 991018,GRB 991018|Trigger  7810|[STK2001] 11469b,,,,0
GRB 171115B,GRB 171115B,,,,0
GRB 050925,GRB 050925|NAME Sgr J2013+3400|NAME Sgr 2013+34,,,,0
[STK2001] 09484b,[STK2001] 09484b,,,,0
GRB 200117A,GRB 200117A,,,,0
[STK2001] 08558f,[STK2001] 08558f,,,,0
[STK2001] 10085a,[STK2001] 10085a,,,,0
Fermi bn110205588,GRB 110205C|Fermi bn110205588,,,,0
[STK2001] 11444a,[STK2001] 11444a,,,,0
GRB 900129,GRB 900129,,,,0
GRB 030922,GRB 030922,,,,0
4B 941230,4B 941230|Trigger  3336|[STK2001] 09716e,,,,0
GRB 000604,GRB 000604,,,,0
3B 930607,3B 930607|4B 930607|Trigger  2380|[STK2001] 09145c,,,,0
GRB 900618A,GRB 900618A|PhebusB 900618a,,,,0
[STK2001] 11232e,[STK2001] 11232e,,,,0
GRB 210712A,GRB 210712A,,,,0
Fermi bn140306146,GRB 140306A|Fermi bn140306146,,,,0
Trigger  5733,Trigger  5733,,,,0
Fermi bn090814950,GRB 090814D|Fermi bn090814950,,,,0
GRB 971118A,GRB 971118A|Trigger  6486|[STK2001] 10770b,,,,0
Trigger  7297,Trigger  7297|[STK2001] 11181b,,,,0
2B 930213B,2B 930213B|3B 930213B|4B 930213B|Trigger  2189|[STK2001] 09031c,,,,0
GRB 000312A,GRB 000312A|Trigger  8030|[STK2001] 11615a,,,,0
[STK2001] 10114b,[STK2001] 10114b,,,,0
GRB 220316A,GRB 220316A,,,,0
GRB 220831B,GRB 220831B,,,,0
[STK2001] 11201a,[STK2001] 11201a,,,,0
Fermi bn091231540,GRB 091231B|Fermi bn091231540,,,,0
GRB 090112,GRB 090112,,,,0
[STK2001] 11252c,[STK2001] 11252c,,,,0
GRB 120714A,GRB 120714A,,,,0
GRB 220909A,GRB 220909A,,,,0
GRB 100518A,GRB 100518A,4.0000000,,,0
[KLK2001] 960730.21,[KLK2001] 960730.21,,,,0
GRB 130729A,GRB 130729A,,,,0
GRB 191106A,GRB 191106A,,,,0
GRB 980321,GRB 980321|Trigger  6651,,,,0
[STK2001] 10441a,[STK2001] 10441a,,,,0
[KLK2001] 940702.36,[KLK2001] 940702.36,,,,0
Trigger  6227,Trigger  6227|[STK2001] 10578a,,,,0
GRB 060209,GRB 060209,,,,0
Fermi bn141003788,Fermi bn141003788,,,,0
[STK2001] 08379c,[STK2001] 08379c,,,,0
WATCH 900901,WATCH 900901,,,,0
Fermi bn090623107,GRB 090623|Fermi bn090623107|GRB 090623A,,,,0
[KLK2001] 920930.21,[KLK2001] 920930.21,,,,0
GRB 020409B,GRB 020409B,,,,0
[STK2001] 11253e,[STK2001] 11253e,,,,0
GRB 780327B,GRB 780327B,,,,0
Fermi bn101227536,GRB 101227C|Fermi bn101227536,,,,0
[STK2001] 08984a,[STK2001] 08984a,,,,0
[STK2001] 10433h,[STK2001] 10433h,,,,0
GRB 980619,GRB 980619,,,,0
GRB 220926A,GRB 220926A,,,,0
4B 941023B,4B 941023B|Trigger  3256|[STK2001] 09648c,,,,0
[STK2001] 11148a,[STK2001] 11148a,,,,0
GRB 210802A,GRB 210802A,,,,0
